game_id,team,opp,plays,expl20,expl15,epa_sum,succ,pass_plays,pace_secs,pace_plays,rz_trips,rz_td,season,game_date,old_game_id
,PHI,TB,73,8,9,1.5365915997371566,27,57,1063.0,37,5,3,2012,2012-12-09,2012120907
,TB,PHI,68,3,6,0.04738695365533441,26,36,782.0,28,3,3,2012,2012-12-09,2012120907
,BUF,LA,59,2,7,-11.097069999893877,22,39,1234.0,37,3,1,2012,2012-12-09,2012120908
,LA,BUF,66,3,5,-1.150720243012715,24,40,996.0,33,2,2,2012,2012-12-09,2012120908
,CIN,DAL,57,3,9,-2.356437416386538,24,38,1126.0,36,4,1,2012,2012-12-09,2012120909
,DAL,CIN,70,5,7,2.168674197198131,28,46,851.0,30,3,2,2012,2012-12-09,2012120909
,MIA,SF,57,3,4,-6.42564927932103,19,35,768.0,23,2,1,2012,2012-12-09,2012120910
,SF,MIA,52,3,8,10.889270259061771,27,27,1185.0,34,5,3,2012,2012-12-09,2012120910
,NO,NYG,66,6,7,-4.764984317008853,33,43,801.0,27,4,2,2012,2012-12-09,2012120911
,NYG,NO,59,6,7,4.022358498616934,29,34,629.0,23,9,7,2012,2012-12-09,2012120911
,ARI,SEA,56,1,2,-30.595966225921387,14,40,201.0,7,0,0,2012,2012-12-09,2012120912
,SEA,ARI,64,7,14,18.998316407588092,27,23,395.0,12,9,5,2012,2012-12-09,2012120912
,DET,GB,76,3,5,-2.8952784189385925,34,45,1229.0,37,3,2,2012,2012-12-09,2012120913
,GB,DET,51,5,6,-0.07921561357351314,21,27,675.0,25,4,2,2012,2012-12-09,2012120913
,HOU,NE,65,5,9,-8.183807730305354,26,38,323.0,10,2,2,2012,2012-12-10,2012121000
,NE,HOU,70,3,6,16.1729626603093,30,37,343.0,11,6,6,2012,2012-12-10,2012121000
,CIN,PHI,70,1,3,-13.617377443089316,27,33,795.0,24,6,3,2012,2012-12-13,2012121300
,PHI,CIN,52,2,5,-28.437800428119207,14,33,503.0,18,3,1,2012,2012-12-13,2012121300
,CHI,GB,48,1,5,-14.596577269103596,13,25,732.0,19,3,1,2012,2012-12-16,2012121600
,GB,CHI,71,6,7,5.548797621462587,26,39,1180.0,43,3,3,2012,2012-12-16,2012121600
,ATL,NYG,64,3,5,20.50871034090131,31,29,444.0,12,7,4,2012,2012-12-16,2012121601
,NYG,ATL,47,4,6,-21.108059490942573,15,26,318.0,9,2,0,2012,2012-12-16,2012121601
,NO,TB,64,8,11,21.36706205617598,30,39,641.0,17,7,5,2012,2012-12-16,2012121602
,TB,NO,71,4,9,-15.65951565271161,27,56,306.0,9,3,0,2012,2012-12-16,2012121602
,LA,MIN,78,4,9,-3.0549953964151806,40,60,538.0,18,4,3,2012,2012-12-16,2012121603
,MIN,LA,57,2,3,1.5116747560463426,23,26,546.0,15,4,2,2012,2012-12-16,2012121603
,CLE,WAS,52,4,5,-13.066248955685142,19,37,852.0,28,3,3,2012,2012-12-16,2012121604
,WAS,CLE,72,4,11,10.723979057192953,28,38,1013.0,32,6,5,2012,2012-12-16,2012121604
,JAX,MIA,57,4,6,-9.177063743251953,18,36,784.0,26,4,0,2012,2012-12-16,2012121605
,MIA,JAX,64,5,7,6.562026571608703,30,31,1100.0,34,5,2,2012,2012-12-16,2012121605
,BAL,DEN,60,3,4,-28.724508439963053,17,42,228.0,8,3,2,2012,2012-12-16,2012121606
,DEN,BAL,73,3,4,2.490017450182312,31,30,620.0,25,5,3,2012,2012-12-16,2012121606
,HOU,IND,66,6,8,8.635311936297507,30,34,740.0,24,5,1,2012,2012-12-16,2012121607
,IND,HOU,55,3,8,-5.1130580944049475,23,30,50.0,2,4,2,2012,2012-12-16,2012121607
,ARI,DET,51,2,2,-13.702245871496936,16,22,628.0,19,3,3,2012,2012-12-16,2012121608
,DET,ARI,74,3,3,-31.88036585174124,27,52,664.0,27,2,1,2012,2012-12-16,2012121608
,CAR,LAC,74,3,5,8.944561629235592,36,35,474.0,14,5,4,2012,2012-12-16,2012121609
,LAC,CAR,45,1,1,-15.144331286574895,19,29,105.0,2,2,1,2012,2012-12-16,2012121609
,BUF,SEA,66,4,8,-15.615436353829331,30,45,42.0,2,2,2,2012,2012-12-16,2012121610
,SEA,BUF,57,6,8,25.75559374897113,28,25,601.0,18,8,5,2012,2012-12-16,2012121610
,DAL,PIT,62,3,11,12.816126968932785,35,43,1427.0,38,5,3,2012,2012-12-16,2012121611
,PIT,DAL,60,6,9,6.356706692019537,24,44,676.0,24,4,3,2012,2012-12-16,2012121611
,KC,LV,46,1,2,-28.61128166343387,9,36,394.0,12,2,0,2012,2012-12-16,2012121612
,LV,KC,75,1,9,-2.847550171482098,31,30,1013.0,34,2,0,2012,2012-12-16,2012121612
,NE,SF,89,6,9,-7.7378452282340655,45,65,581.0,23,5,4,2012,2012-12-16,2012121613
,SF,NE,65,6,9,-2.7444065468485457,25,26,555.0,19,8,5,2012,2012-12-16,2012121613
,NYJ,TEN,62,2,7,-15.732227178954698,24,32,924.0,33,2,1,2012,2012-12-17,2012121700
,TEN,NYJ,55,3,5,-1.2384690060693069,15,26,1049.0,33,3,2,2012,2012-12-17,2012121700
,ATL,DET,55,3,7,12.50579180876197,28,33,609.0,18,5,4,2012,2012-12-22,2012122200
,DET,ATL,78,7,12,-2.115927880937966,34,56,743.0,21,6,1,2012,2012-12-22,2012122200
,GB,TEN,73,6,9,21.48198390667034,35,41,355.0,11,8,7,2012,2012-12-23,2012122300
,TEN,GB,58,3,3,-30.092859311367228,15,36,97.0,5,1,1,2012,2012-12-23,2012122300
,CAR,LV,56,4,6,3.486617683995852,21,31,917.0,28,3,2,2012,2012-12-23,2012122301
,LV,CAR,58,2,4,-18.95932123336359,14,36,628.0,19,2,0,2012,2012-12-23,2012122301
,BUF,MIA,64,5,7,-5.750836278700202,25,36,549.0,17,2,1,2012,2012-12-23,2012122302
,MIA,BUF,60,3,4,5.751615756501127,28,27,938.0,29,3,3,2012,2012-12-23,2012122302
,CIN,PIT,62,5,9,-16.971274565529217,19,46,954.0,32,1,0,2012,2012-12-23,2012122303
,PIT,CIN,62,3,5,-18.4229769881419,17,32,1214.0,33,3,1,2012,2012-12-23,2012122303
,JAX,NE,72,2,10,-0.618160932485929,31,49,1059.0,33,4,1,2012,2012-12-23,2012122304
,NE,JAX,71,3,5,0.31745948578662164,31,44,777.0,31,4,2,2012,2012-12-23,2012122304
,IND,KC,62,4,5,-3.444625877270048,23,39,907.0,37,2,1,2012,2012-12-23,2012122305
,KC,IND,66,6,10,0.8117601274588873,29,23,1220.0,42,3,1,2012,2012-12-23,2012122305
,DAL,NO,55,5,10,14.227466454816502,26,44,803.0,25,4,4,2012,2012-12-23,2012122306
,NO,DAL,90,4,11,24.408626569089698,46,53,1489.0,55,7,4,2012,2012-12-23,2012122306
,PHI,WAS,74,3,10,1.3976303468300877,36,52,925.0,35,6,2,2012,2012-12-23,2012122307
,WAS,PHI,52,4,6,4.116103293306956,25,25,1178.0,34,3,3,2012,2012-12-23,2012122307
,LA,TB,52,2,4,2.9066458669875597,20,27,548.0,21,3,3,2012,2012-12-23,2012122308
,TB,LA,81,3,7,-19.538127378832183,36,59,939.0,26,4,1,2012,2012-12-23,2012122308
,BAL,NYG,77,6,10,20.337562035714488,37,36,830.0,29,7,3,2012,2012-12-23,2012122309
,NYG,BAL,45,1,1,-4.137594179540891,14,31,168.0,7,2,2,2012,2012-12-23,2012122309
,HOU,MIN,52,0,4,-16.135298860909916,16,37,552.0,18,1,0,2012,2012-12-23,2012122310
,MIN,HOU,70,8,10,1.3810063047560843,23,31,801.0,27,4,2,2012,2012-12-23,2012122310
,CLE,DEN,60,2,6,-6.895968799580057,24,42,435.0,12,2,1,2012,2012-12-23,2012122311
,DEN,CLE,74,5,7,16.982379168260483,35,43,951.0,32,7,4,2012,2012-12-23,2012122311
,ARI,CHI,72,1,5,-34.50700770183087,20,53,515.0,16,1,0,2012,2012-12-23,2012122312
,CHI,ARI,58,3,6,-2.7690245080268783,21,27,427.0,17,3,2,2012,2012-12-23,2012122312
,SEA,SF,58,4,5,20.502358588231917,31,23,344.0,9,5,5,2012,2012-12-23,2012122313
,SF,SEA,56,5,7,-5.065113479805566,24,37,237.0,7,4,1,2012,2012-12-23,2012122313
,LAC,NYJ,52,2,3,-6.116583773238855,15,26,864.0,26,5,2,2012,2012-12-23,2012122314
,NYJ,LAC,59,3,5,-16.796733624014614,23,36,1012.0,28,2,2,2012,2012-12-23,2012122314
,BUF,NYJ,57,3,6,4.67202585173812,18,26,827.0,27,3,3,2012,2012-12-30,2012123000
,NYJ,BUF,71,2,5,-17.656309488288457,27,36,1358.0,42,3,0,2012,2012-12-30,2012123000
,MIA,NE,57,4,7,-16.397759574235295,21,42,277.0,11,1,0,2012,2012-12-30,2012123001
,NE,MIA,75,6,8,17.742048407668946,35,37,707.0,24,4,4,2012,2012-12-30,2012123001
,BAL,CIN,82,4,6,-8.601147542073726,36,36,1230.0,46,2,2,2012,2012-12-30,2012123002
,CIN,BAL,47,1,2,-11.196393933355054,16,28,938.0,31,3,1,2012,2012-12-30,2012123002
,CLE,PIT,62,3,6,-8.11305127547862,26,36,1232.0,39,2,1,2012,2012-12-30,2012123003
,PIT,CLE,51,0,1,-2.0604971504212424,21,25,1006.0,29,3,3,2012,2012-12-30,2012123003
,HOU,IND,59,5,9,1.6490752055593108,25,40,1232.0,42,3,1,2012,2012-12-30,2012123004
,IND,HOU,59,3,5,4.9491913436814015,25,29,964.0,36,5,4,2012,2012-12-30,2012123004
,JAX,TEN,70,4,7,-15.607794571680252,32,47,1045.0,36,2,2,2012,2012-12-30,2012123005
,TEN,JAX,51,3,4,-9.478421034755517,15,17,492.0,15,2,1,2012,2012-12-30,2012123005
,NYG,PHI,55,4,9,23.903232847185244,32,23,268.0,7,6,6,2012,2012-12-30,2012123006
,PHI,NYG,65,3,4,-7.004286754136878,25,38,196.0,7,2,1,2012,2012-12-30,2012123006
,DAL,WAS,62,3,7,-3.1172303426302443,29,40,1165.0,38,2,2,2012,2012-12-30,2012123007
,WAS,DAL,61,2,8,12.656180909855404,30,19,1245.0,35,5,4,2012,2012-12-30,2012123007
,CHI,DET,65,3,6,2.512779472367311,27,33,747.0,25,5,2,2012,2012-12-30,2012123008
,DET,CHI,62,4,7,-0.27126041467626427,31,42,703.0,20,3,3,2012,2012-12-30,2012123008
,GB,MIN,61,5,6,11.790112218092872,31,45,201.0,5,4,4,2012,2012-12-30,2012123009
,MIN,GB,66,8,11,15.29506304932625,27,29,873.0,31,7,4,2012,2012-12-30,2012123009
,ATL,TB,62,1,6,-4.12668030378578,25,46,611.0,21,3,2,2012,2012-12-30,2012123010
,TB,ATL,66,5,10,3.0259908805768623,23,36,859.0,26,4,2,2012,2012-12-30,2012123010
,CAR,NO,73,7,13,20.46234165912658,32,35,1322.0,43,8,5,2012,2012-12-30,2012123011
,NO,CAR,63,4,10,13.542908625735143,28,45,841.0,31,4,4,2012,2012-12-30,2012123011
,DEN,KC,72,5,9,21.010405947090263,37,32,621.0,22,5,5,2012,2012-12-30,2012123012
,KC,DEN,47,0,1,-13.704976854491237,14,20,700.0,21,2,0,2012,2012-12-30,2012123012
,LAC,LV,50,2,2,-0.6082538945180731,16,19,817.0,21,4,3,2012,2012-12-30,2012123013
,LV,LAC,57,2,4,-1.0301004871317332,25,28,122.0,4,3,3,2012,2012-12-30,2012123013
,ARI,SF,52,3,4,-6.192074959884812,21,35,844.0,28,3,1,2012,2012-12-30,2012123014
,SF,ARI,65,7,9,12.391476646039756,26,30,1129.0,33,5,3,2012,2012-12-30,2012123014
,LA,SEA,61,2,6,1.7346654283311693,25,42,856.0,31,3,1,2012,2012-12-30,2012123015
,SEA,LA,53,5,9,11.533672265493943,28,25,1106.0,30,4,2,2012,2012-12-30,2012123015
,BAL,DEN,86,6,7,-3.536203142438744,31,65,1088.0,41,5,3,2013,2013-09-05,2013090500
,DEN,BAL,66,9,11,23.026341780948208,33,45,724.0,28,7,7,2013,2013-09-05,2013090500
,BUF,NE,60,0,4,-4.33110350048937,25,26,577.0,25,2,2,2013,2013-09-08,2013090800
,NE,BUF,87,6,11,-10.996322699361084,34,54,1073.0,39,5,2,2013,2013-09-08,2013090800
,CAR,SEA,49,1,3,0.017817677453447534,22,24,1187.0,32,1,1,2013,2013-09-08,2013090801
,SEA,CAR,58,4,9,6.26300289416691,28,35,932.0,31,4,1,2013,2013-09-08,2013090801
,CHI,CIN,58,3,7,7.284370539901672,26,32,659.0,22,3,3,2013,2013-09-08,2013090802
,CIN,CHI,54,3,5,1.8085004128171422,26,34,1230.0,37,3,3,2013,2013-09-08,2013090802
,CLE,MIA,72,4,8,-14.260304972674142,26,59,826.0,30,2,1,2013,2013-09-08,2013090803
,MIA,CLE,62,3,7,-5.137428257429367,23,42,1207.0,40,3,2,2013,2013-09-08,2013090803
,DET,MIN,75,5,6,5.5429028882495235,36,44,1317.0,46,7,4,2013,2013-09-08,2013090804
,MIN,DET,51,5,6,-2.3521014527491593,19,30,614.0,17,3,3,2013,2013-09-08,2013090804
,IND,LV,51,2,6,11.240329210549282,24,27,1137.0,34,3,3,2013,2013-09-08,2013090805
,LV,IND,62,4,8,17.421684599406554,30,29,910.0,28,4,2,2013,2013-09-08,2013090805
,JAX,KC,70,1,4,-36.20402540473031,19,47,341.0,10,2,0,2013,2013-09-08,2013090806
,KC,JAX,61,2,7,-1.139341937746838,27,35,320.0,10,3,3,2013,2013-09-08,2013090806
,NYJ,TB,72,3,5,-7.375108803332209,28,43,928.0,32,3,1,2013,2013-09-08,2013090807
,TB,NYJ,59,4,8,-8.030054296803298,16,34,868.0,28,3,2,2013,2013-09-08,2013090807
,ATL,NO,54,5,11,-1.7204006824627827,21,40,966.0,30,4,2,2013,2013-09-08,2013090808
,NO,ATL,64,5,9,5.189685236336005,25,37,1021.0,29,4,2,2013,2013-09-08,2013090808
,PIT,TEN,53,3,3,-11.551606217750795,19,38,991.0,28,2,1,2013,2013-09-08,2013090809
,TEN,PIT,61,1,2,-4.560021833467439,21,21,1318.0,38,4,1,2013,2013-09-08,2013090809
,ARI,LA,70,2,8,6.703478439823505,32,44,1267.0,44,3,2,2013,2013-09-08,2013090810
,LA,ARI,63,3,6,2.275883060749803,30,38,1057.0,34,5,2,2013,2013-09-08,2013090810
,GB,SF,57,5,8,8.62273515305068,27,38,795.0,32,4,4,2013,2013-09-08,2013090811
,SF,GB,75,9,14,18.638886581644677,34,41,1353.0,43,6,4,2013,2013-09-08,2013090811
,DAL,NYG,73,2,4,-8.542892381881831,29,51,1209.0,40,5,2,2013,2013-09-08,2013090812
,NYG,DAL,58,6,14,-5.441644953657833,27,45,312.0,12,6,4,2013,2013-09-08,2013090812
,PHI,WAS,74,6,8,2.7796894824208613,35,27,889.0,37,6,4,2013,2013-09-09,2013090900
,WAS,PHI,70,2,6,1.586827596369313,37,52,354.0,10,4,3,2013,2013-09-09,2013090900
,HOU,LAC,74,5,7,9.027988270655548,33,46,800.0,24,3,3,2013,2013-09-09,2013090901
,LAC,HOU,50,2,6,9.356412932851796,19,30,732.0,25,4,4,2013,2013-09-09,2013090901
,NE,NYJ,63,2,2,-15.465893464084171,21,40,620.0,27,4,1,2013,2013-09-12,2013091200
,NYJ,NE,70,4,6,-13.147411586990586,22,38,448.0,15,2,1,2013,2013-09-12,2013091200
,ATL,LA,61,4,8,13.565416678253353,25,45,525.0,16,4,3,2013,2013-09-15,2013091500
,LA,ATL,72,4,10,3.1069413699473376,35,55,194.0,6,4,3,2013,2013-09-15,2013091500
,BAL,CLE,68,2,5,-2.094901584215748,27,35,967.0,38,3,2,2013,2013-09-15,2013091501
,CLE,BAL,62,3,5,-15.502253330736458,19,42,1236.0,39,1,0,2013,2013-09-15,2013091501
,BUF,CAR,73,5,9,6.353366881741644,35,41,1124.0,50,4,2,2013,2013-09-15,2013091502
,CAR,BUF,76,3,5,-7.641400061927076,28,44,1150.0,45,5,2,2013,2013-09-15,2013091502
,CHI,MIN,64,5,9,-3.5435586001447916,36,39,1395.0,42,5,3,2013,2013-09-15,2013091503
,MIN,CHI,64,6,7,-5.674290978853085,27,31,1043.0,38,5,2,2013,2013-09-15,2013091503
,GB,WAS,67,9,13,25.592148641964595,39,46,490.0,17,8,5,2013,2013-09-15,2013091504
,WAS,GB,58,5,11,12.43547681102323,28,42,146.0,5,3,3,2013,2013-09-15,2013091504
,HOU,TEN,79,6,9,0.22748962614707935,30,50,1035.0,32,6,4,2013,2013-09-15,2013091505
,TEN,HOU,67,1,4,-5.619088003331891,27,34,1175.0,39,2,2,2013,2013-09-15,2013091505
,IND,MIA,72,5,8,6.8547635185345195,37,46,1012.0,37,4,2,2013,2013-09-15,2013091506
,MIA,IND,64,5,7,3.759990557148497,33,38,992.0,36,3,3,2013,2013-09-15,2013091506
,DAL,KC,60,3,4,-6.600293939614768,23,45,1173.0,33,2,1,2013,2013-09-15,2013091507
,KC,DAL,63,3,6,1.1777994296614085,24,38,1037.0,39,2,2,2013,2013-09-15,2013091507
,LAC,PHI,78,8,15,18.99463404504585,38,48,1579.0,46,5,3,2013,2013-09-15,2013091508
,PHI,LAC,58,9,11,22.16886724177699,31,38,461.0,22,5,3,2013,2013-09-15,2013091508
,ARI,DET,65,3,8,-9.217535524776846,25,42,1173.0,38,5,2,2013,2013-09-15,2013091509
,DET,ARI,57,3,6,-1.92792575286511,23,37,1010.0,31,2,2,2013,2013-09-15,2013091509
,NO,TB,66,4,8,-1.6571295914784732,28,46,1180.0,40,6,1,2013,2013-09-15,2013091510
,TB,NO,56,4,7,-8.482674761641785,20,23,925.0,31,1,1,2013,2013-09-15,2013091510
,DEN,NYG,69,4,10,11.868249909638202,28,43,1064.0,46,5,4,2013,2013-09-15,2013091511
,NYG,DEN,69,6,6,-10.795052470276628,26,50,1080.0,32,5,2,2013,2013-09-15,2013091511
,JAX,LV,62,4,7,-8.808137472126004,16,43,793.0,27,2,1,2013,2013-09-15,2013091512
,LV,JAX,60,6,8,-4.854076793469827,19,26,873.0,31,5,1,2013,2013-09-15,2013091512
,SEA,SF,68,3,5,-2.1030843309553293,20,23,1147.0,37,7,3,2013,2013-09-15,2013091513
,SF,SEA,50,1,4,-26.45182359376506,15,30,586.0,21,2,0,2013,2013-09-15,2013091513
,CIN,PIT,79,3,4,5.590995356601322,35,45,1174.0,45,3,2,2013,2013-09-16,2013091600
,PIT,CIN,54,4,6,-14.198093647610914,16,38,869.0,28,1,1,2013,2013-09-16,2013091600
,KC,PHI,74,4,9,-1.9446710813588788,31,39,904.0,28,7,1,2013,2013-09-19,2013091900
,PHI,KC,64,8,11,-9.51818159683674,27,35,402.0,19,3,2,2013,2013-09-19,2013091900
,BAL,HOU,57,4,4,2.503008161681336,20,26,800.0,26,2,1,2013,2013-09-22,2013092200
,HOU,BAL,61,0,4,-14.925657504752662,27,38,803.0,25,2,0,2013,2013-09-22,2013092200
,CIN,GB,54,5,6,-6.03867014847718,25,32,810.0,23,4,4,2013,2013-09-22,2013092201
,GB,CIN,77,4,6,-11.652680591373771,34,47,816.0,29,5,2,2013,2013-09-22,2013092201
,DAL,LA,59,5,8,15.695388852755208,29,25,499.0,13,6,4,2013,2013-09-22,2013092202
,LA,DAL,67,2,5,-23.78728203322995,20,55,193.0,7,2,1,2013,2013-09-22,2013092202
,ATL,MIA,68,2,6,8.03552382171708,36,38,1406.0,41,5,2,2013,2013-09-22,2013092203
,MIA,ATL,54,3,6,-0.177433554257165,24,40,445.0,18,3,3,2013,2013-09-22,2013092203
,CLE,MIN,74,6,9,-2.7478928533977167,28,57,1139.0,42,5,4,2013,2013-09-22,2013092204
,MIN,CLE,79,3,4,-8.105136014189743,29,48,1044.0,40,5,3,2013,2013-09-22,2013092204
,BUF,NYJ,75,5,8,-16.534638220276342,22,50,700.0,28,4,1,2013,2013-09-22,2013092205
,NYJ,BUF,69,7,9,8.166756829256563,28,28,1075.0,34,4,3,2013,2013-09-22,2013092205
,NE,TB,64,3,9,1.719551862792407,24,37,623.0,24,5,2,2013,2013-09-22,2013092206
,TB,NE,66,4,7,-15.035263921644495,24,44,828.0,29,3,0,2013,2013-09-22,2013092206
,ARI,NO,55,3,5,-10.680807524716784,24,39,900.0,35,2,1,2013,2013-09-22,2013092207
,NO,ARI,68,5,10,14.721413410203759,33,48,1081.0,36,6,4,2013,2013-09-22,2013092207
,LAC,TEN,53,1,3,8.267709738948025,25,26,1127.0,34,4,2,2013,2013-09-22,2013092208
,TEN,LAC,67,4,11,11.632374624135217,33,38,1148.0,37,4,2,2013,2013-09-22,2013092208
,DET,WAS,66,6,11,9.469371601030918,29,43,1150.0,40,5,3,2013,2013-09-22,2013092209
,WAS,DET,74,3,7,2.090211671291342,34,52,1169.0,38,3,1,2013,2013-09-22,2013092209
,CAR,NYG,72,4,8,12.721251089614633,32,28,623.0,21,6,5,2013,2013-09-22,2013092210
,NYG,CAR,49,2,4,-24.648357588749196,13,33,386.0,11,1,0,2013,2013-09-22,2013092210
,IND,SF,66,2,7,9.091018416926943,32,28,1313.0,39,4,3,2013,2013-09-22,2013092211
,SF,IND,52,4,4,-7.2562365664287105,21,30,952.0,29,1,1,2013,2013-09-22,2013092211
,JAX,SEA,66,3,5,-20.210646713742488,22,42,203.0,6,5,2,2013,2013-09-22,2013092212
,SEA,JAX,65,9,12,11.544193757111387,36,31,574.0,17,7,6,2013,2013-09-22,2013092212
,CHI,PIT,57,2,3,2.952635775528477,19,32,583.0,16,4,3,2013,2013-09-22,2013092213
,PIT,CHI,64,11,14,-13.823483338336104,30,43,76.0,3,4,2,2013,2013-09-22,2013092213
,DEN,LV,71,4,7,19.952209092386084,40,38,351.0,13,6,4,2013,2013-09-23,2013092300
,LV,DEN,51,5,11,6.6480338764081335,19,34,165.0,5,4,3,2013,2013-09-23,2013092300
,LA,SF,62,2,4,-23.835783362263125,18,45,894.0,25,1,1,2013,2013-09-26,2013092600
,SF,LA,65,5,9,-0.9160903074435047,25,25,660.0,22,5,5,2013,2013-09-26,2013092600
,BAL,BUF,63,7,9,-20.37801571057898,15,54,438.0,16,5,2,2013,2013-09-29,2013092900
,BUF,BAL,74,3,5,-10.324372022680413,28,24,864.0,33,5,2,2013,2013-09-29,2013092900
,CIN,CLE,64,3,4,-17.896449517702106,20,44,1260.0,41,2,0,2013,2013-09-29,2013092901
,CLE,CIN,68,3,7,8.177195841873612,32,41,1108.0,43,4,2,2013,2013-09-29,2013092901
,CHI,DET,68,7,7,-3.6583560879507253,26,52,315.0,10,6,3,2013,2013-09-29,2013092902
,DET,CHI,63,4,8,-2.413318393286024,31,36,872.0,26,6,3,2013,2013-09-29,2013092902
,HOU,SEA,88,5,12,-7.7479869427699235,34,53,862.0,25,4,2,2013,2013-09-29,2013092903
,SEA,HOU,57,4,6,-8.77131601827637,22,28,325.0,8,1,1,2013,2013-09-29,2013092903
,IND,JAX,70,6,11,10.566068131031049,29,41,695.0,22,6,3,2013,2013-09-29,2013092904
,JAX,IND,53,2,4,-29.755656119752786,15,35,505.0,14,1,0,2013,2013-09-29,2013092904
,KC,NYG,67,6,7,-0.17570091405134036,28,42,1150.0,38,3,3,2013,2013-09-29,2013092905
,NYG,KC,60,2,5,-14.510332876864721,23,39,833.0,31,1,1,2013,2013-09-29,2013092905
,MIN,PIT,50,4,5,18.77562943481647,24,26,684.0,24,5,4,2013,2013-09-29,2013092906
,PIT,MIN,74,4,9,9.178124259801766,37,53,308.0,8,6,3,2013,2013-09-29,2013092906
,ARI,TB,56,6,7,-12.081772486145415,20,38,473.0,15,3,1,2013,2013-09-29,2013092907
,TB,ARI,74,2,3,-14.184444092358627,26,44,1038.0,36,1,1,2013,2013-09-29,2013092907
,NYJ,TEN,62,5,9,-18.62844975596245,25,39,256.0,7,1,1,2013,2013-09-29,2013092908
,TEN,NYJ,63,4,6,7.135132707004911,20,34,715.0,21,5,4,2013,2013-09-29,2013092908
,DEN,PHI,70,2,6,23.396895528884478,40,38,1031.0,36,6,6,2013,2013-09-29,2013092909
,PHI,DEN,68,8,10,12.059587437134935,30,34,510.0,22,5,2,2013,2013-09-29,2013092909
,LV,WAS,65,2,5,-21.072425267474966,24,39,1017.0,34,2,1,2013,2013-09-29,2013092910
,WAS,LV,63,2,10,-8.01064157209667,22,31,901.0,30,3,2,2013,2013-09-29,2013092910
,DAL,LAC,56,1,2,2.5150724113810674,31,40,776.0,26,3,2,2013,2013-09-29,2013092911
,LAC,DAL,70,5,8,11.330880293142092,39,43,1342.0,40,5,3,2013,2013-09-29,2013092911
,ATL,NE,71,6,9,6.9827315939986025,33,56,1217.0,41,7,2,2013,2013-09-29,2013092912
,NE,ATL,59,7,12,18.435121005643666,28,31,1092.0,35,4,3,2013,2013-09-29,2013092912
,MIA,NO,57,5,7,-7.2437877489461195,26,39,434.0,15,3,2,2013,2013-09-30,2013093000
,NO,MIA,62,6,11,19.584447805579977,29,41,815.0,25,6,5,2013,2013-09-30,2013093000
,BUF,CLE,75,3,4,-9.367247611822256,29,44,1077.0,40,3,3,2013,2013-10-03,2013100300
,CLE,BUF,62,2,8,-2.7856263897151665,20,32,835.0,28,4,2,2013,2013-10-03,2013100300
,CHI,NO,55,5,7,2.390908173538061,26,36,394.0,13,3,2,2013,2013-10-06,2013100600
,NO,CHI,65,4,5,6.431216001619241,28,37,866.0,27,4,2,2013,2013-10-06,2013100600
,CIN,NE,68,3,6,-1.7446645495817104,30,31,1212.0,40,2,1,2013,2013-10-06,2013100601
,NE,CIN,59,2,5,-16.827003282199264,21,41,907.0,33,1,0,2013,2013-10-06,2013100601
,DET,GB,64,3,8,-2.84206260900831,26,46,932.0,32,1,1,2013,2013-10-06,2013100602
,GB,DET,63,6,6,10.287195512496915,23,31,1211.0,38,3,1,2013,2013-10-06,2013100602
,IND,SEA,60,2,6,3.782550191070418,25,33,473.0,16,3,3,2013,2013-10-06,2013100603
,SEA,IND,67,6,10,10.246306322852808,24,33,1350.0,47,4,2,2013,2013-10-06,2013100603
,BAL,MIA,73,5,7,-5.729720581460372,28,34,1325.0,42,3,2,2013,2013-10-06,2013100604
,MIA,BAL,56,5,6,-9.399426652666422,16,45,814.0,31,3,1,2013,2013-10-06,2013100604
,NYG,PHI,67,5,9,-5.220251792448884,29,50,727.0,25,3,3,2013,2013-10-06,2013100605
,PHI,NYG,75,7,8,5.708733150083136,31,40,950.0,37,8,3,2013,2013-10-06,2013100605
,JAX,LA,59,6,6,-20.272192856166605,20,34,572.0,20,4,2,2013,2013-10-06,2013100606
,LA,JAX,69,3,8,2.9369596991082796,29,36,845.0,28,6,3,2013,2013-10-06,2013100606
,KC,TEN,67,3,7,-10.325180442507621,28,41,772.0,24,4,1,2013,2013-10-06,2013100607
,TEN,KC,65,5,7,-11.281485419398168,22,44,519.0,18,5,2,2013,2013-10-06,2013100607
,ARI,CAR,54,2,6,-5.726177200896803,22,29,858.0,27,4,2,2013,2013-10-06,2013100608
,CAR,ARI,66,5,10,-19.313835219561522,27,46,1336.0,41,3,0,2013,2013-10-06,2013100608
,DAL,DEN,55,9,12,28.704993203464554,29,40,904.0,26,7,6,2013,2013-10-06,2013100609
,DEN,DAL,71,4,12,28.39774041967649,37,42,892.0,28,7,6,2013,2013-10-06,2013100609
,LAC,LV,70,5,7,-0.812334917317282,35,51,247.0,9,5,2,2013,2013-10-06,2013100610
,LV,LAC,53,3,5,5.794005283751383,27,27,408.0,11,2,2,2013,2013-10-06,2013100610
,HOU,SF,71,0,5,-23.936017276169355,25,41,294.0,9,1,0,2013,2013-10-06,2013100611
,SF,HOU,49,3,4,4.588997447539657,20,16,348.0,11,6,3,2013,2013-10-06,2013100611
,ATL,NYJ,69,2,6,6.2534840478926865,34,47,709.0,20,5,4,2013,2013-10-07,2013100700
