gid,season,week,gameday,game_type,team,opp,pts,pts_allowed,is_home,plays,pr_all,proe,proe_fastr,expl_off,expl20_off,expl_off_n,epa_off,succ_off,spp_neut,spp_neut_n,spp_neut_run,spp_neut_run_n,plays_neut,pr_neut,nh_neut,proe_neut,pr_wp,def_plays,expl_def,expl20_def,epa_def,succ_def,pts_off,drives,ppd
2017_17_LV_LAC,2017,17,2017-12-31,REG,LAC,LV,30.0,10.0,1,65,0.5692307692307692,5.160181519139101,,0.18461538461538463,0.1076923076923077,12,0.36971457271471747,0.5230769230769231,31.19047619047619,21,36.0,11,28.0,0.5357142857142857,0.03571428571428571,-0.9742993220167361,0.6388888888888888,53,0.1509433962264151,0.05660377358490566,-0.13663613945951886,0.37735849056603776,30.0,10,3.0
2017_17_NO_TB,2017,17,2017-12-31,REG,NO,TB,24.0,31.0,0,58,0.5517241379310345,-3.008648223435904,,0.08620689655172414,0.05172413793103448,5,0.13297212438908307,0.43103448275862066,34.107142857142854,28,35.916666666666664,12,33.0,0.5757575757575758,0.0,0.0129903635370485,0.5833333333333334,82,0.036585365853658534,0.024390243902439025,0.1627758578953528,0.5121951219512195,18.0,9,2.0
2017_17_NO_TB,2017,17,2017-12-31,REG,TB,NO,31.0,24.0,1,82,0.6585365853658537,3.8461854156881468,,0.036585365853658534,0.024390243902439025,3,0.1627758578953528,0.5121951219512195,29.04255319148936,47,35.80952380952381,21,54.0,0.5370370370370371,0.12962962962962962,-2.7084681728829287,0.55,58,0.08620689655172414,0.05172413793103448,0.13297212438908307,0.43103448275862066,30.0,10,3.0
2017_17_NYJ_NE,2017,17,2017-12-31,REG,NYJ,NE,6.0,26.0,0,57,0.6842105263157895,-2.296517042474339,,0.07017543859649122,0.07017543859649122,4,-0.15982065111048463,0.2631578947368421,31.58823529411765,17,37.0,10,21.0,0.47619047619047616,0.0,-11.903445948923205,0.47619047619047616,79,0.06329113924050633,0.0379746835443038,-0.037366144478745984,0.3670886075949367,6.0,13,0.46153846153846156
2017_17_NYJ_NE,2017,17,2017-12-31,REG,NE,NYJ,26.0,6.0,1,79,0.5189873417721519,4.2878300938937235,,0.06329113924050633,0.0379746835443038,5,-0.037366144478745984,0.3670886075949367,26.032258064516128,31,32.733333333333334,15,36.0,0.5555555555555556,0.16666666666666666,3.8950364679898986,0.5806451612903226,57,0.07017543859649122,0.07017543859649122,-0.15982065111048463,0.2631578947368421,24.0,12,2.0
2017_17_SF_LA,2017,17,2017-12-31,REG,SF,LA,34.0,13.0,0,61,0.5409836065573771,4.99672343313815,,0.19672131147540983,0.08196721311475409,12,0.11921589970087193,0.4426229508196721,31.833333333333332,24,33.38461538461539,13,28.0,0.5357142857142857,0.03571428571428571,-1.0798069940433572,0.5,63,0.047619047619047616,0.047619047619047616,-0.2476087064965063,0.31746031746031744,34.0,12,2.8333333333333335
2017_17_SF_LA,2017,17,2017-12-31,REG,LA,SF,13.0,34.0,1,63,0.5873015873015873,-10.904371961643603,,0.047619047619047616,0.047619047619047616,3,-0.2476087064965063,0.31746031746031744,30.0,9,36.2,5,12.0,0.5833333333333334,0.0,-3.1641055348036216,0.5714285714285714,61,0.19672131147540983,0.08196721311475409,0.11921589970087193,0.4426229508196721,13.0,12,1.0833333333333333
2017_17_WAS_NYG,2017,17,2017-12-31,REG,WAS,NYG,10.0,18.0,0,56,0.7142857142857143,7.968178038249783,,0.05357142857142857,0.017857142857142856,3,-0.3727338189676716,0.2857142857142857,31.379310344827587,29,37.666666666666664,12,38.0,0.6842105263157895,0.02631578947368421,7.857673116381597,0.6976744186046512,72,0.05555555555555555,0.05555555555555555,-0.023976021830134704,0.3333333333333333,10.0,15,0.6666666666666666
2017_17_WAS_NYG,2017,17,2017-12-31,REG,NYG,WAS,18.0,10.0,1,72,0.4305555555555556,-7.131620374750771,,0.05555555555555555,0.05555555555555555,4,-0.023976021830134704,0.3333333333333333,25.857142857142858,35,33.095238095238095,21,45.0,0.4666666666666667,0.5777777777777777,-7.589951387420835,0.5,56,0.05357142857142857,0.017857142857142856,-0.3727338189676716,0.2857142857142857,18.0,15,1.2
2018_01_ATL_PHI,2018,1,2018-09-06,REG,ATL,PHI,12.0,18.0,0,64,0.71875,6.082684764829745,,0.09375,0.078125,6,-0.13363004531551492,0.34375,28.451612903225808,31,37.0,13,40.0,0.625,0.0,3.642597175005334,0.6590909090909091,64,0.046875,0.015625,-0.08062023166060685,0.390625,12.0,12,1.0
2018_01_ATL_PHI,2018,1,2018-09-06,REG,PHI,ATL,18.0,12.0,1,64,0.578125,-0.3729911982158816,,0.046875,0.015625,3,-0.08062023166060685,0.390625,33.354838709677416,31,37.642857142857146,14,41.0,0.5853658536585366,0.17073170731707318,0.35690235165594264,0.6458333333333334,64,0.09375,0.078125,-0.13363004531551492,0.34375,18.0,11,1.6363636363636365
2018_01_BUF_BAL,2018,1,2018-09-09,REG,BUF,BAL,3.0,47.0,0,61,0.639344262295082,-7.360203553869797,,0.06557377049180328,0.01639344262295082,4,-0.6453662481692282,0.16393442622950818,15.75,4,22.0,1,6.0,0.8333333333333334,0.16666666666666666,22.403155424750604,0.8333333333333334,75,0.10666666666666667,0.06666666666666667,0.03250598088567185,0.4266666666666667,3.0,15,0.2
2018_01_BUF_BAL,2018,1,2018-09-09,REG,BAL,BUF,47.0,3.0,1,75,0.5466666666666666,5.429378152328368,,0.10666666666666667,0.06666666666666667,8,0.03250598088567185,0.4266666666666667,29.157894736842106,19,33.6,5,23.0,0.6956521739130435,0.0,13.970467567478233,0.6,61,0.06557377049180328,0.01639344262295082,-0.6453662481692282,0.16393442622950818,47.0,14,3.357142857142857
2018_01_CHI_GB,2018,1,2018-09-09,REG,CHI,GB,23.0,24.0,0,66,0.5909090909090909,5.45494000361644,,0.09090909090909091,0.030303030303030304,6,-0.05034106142651111,0.45454545454545453,37.125,16,39.714285714285715,7,18.0,0.5555555555555556,0.0,5.664249548271302,0.47368421052631576,58,0.10344827586206896,0.06896551724137931,0.0047033795074648025,0.3793103448275862,16.0,10,1.6
2018_01_CHI_GB,2018,1,2018-09-09,REG,GB,CHI,24.0,23.0,1,58,0.6896551724137931,3.131128924153687,,0.10344827586206896,0.06896551724137931,6,0.0047033795074648025,0.3793103448275862,26.8,5,38.5,2,8.0,0.625,0.0,2.4057978120125103,0.6190476190476191,66,0.09090909090909091,0.030303030303030304,-0.05034106142651111,0.45454545454545453,24.0,12,2.0
2018_01_CIN_IND,2018,1,2018-09-09,REG,CIN,IND,34.0,23.0,0,50,0.6,4.294469165238233,,0.1,0.08,5,0.048554270913044206,0.5,36.8,15,38.333333333333336,6,21.0,0.6190476190476191,0.09523809523809523,7.010507324299161,0.6521739130434783,77,0.025974025974025976,0.012987012987012988,-0.05502653260336222,0.4805194805194805,27.0,9,3.0
2018_01_CIN_IND,2018,1,2018-09-09,REG,IND,CIN,23.0,34.0,1,77,0.7142857142857143,10.62222088627789,,0.025974025974025976,0.012987012987012988,2,-0.05502653260336222,0.4805194805194805,30.355555555555554,45,36.666666666666664,18,53.0,0.6415094339622641,0.11320754716981132,9.186543580026981,0.6595744680851063,50,0.1,0.08,0.048554270913044206,0.5,23.0,11,2.090909090909091
2018_01_DAL_CAR,2018,1,2018-09-09,REG,DAL,CAR,8.0,16.0,0,57,0.6140350877192983,-7.572527844075613,,0.05263157894736842,0.017543859649122806,3,-0.12287779281006707,0.3508771929824561,41.25,16,45.25,8,21.0,0.5714285714285714,0.047619047619047616,-3.9238445197398923,0.625,58,0.08620689655172414,0.017241379310344827,-0.014960311204385388,0.46551724137931033,8.0,11,0.7272727272727273
2018_01_DAL_CAR,2018,1,2018-09-09,REG,CAR,DAL,16.0,8.0,1,58,0.4827586206896552,-2.83161351699097,,0.08620689655172414,0.017241379310344827,5,-0.014960311204385388,0.46551724137931033,33.90909090909091,22,38.142857142857146,14,28.0,0.39285714285714285,0.0,-16.921177226230757,0.45161290322580644,57,0.05263157894736842,0.017543859649122806,-0.12287779281006707,0.3508771929824561,16.0,11,1.4545454545454546
2018_01_HOU_NE,2018,1,2018-09-09,REG,HOU,NE,20.0,27.0,0,70,0.5285714285714286,-14.239505294363546,,0.1,0.02857142857142857,7,-0.135736443946728,0.4,29.0,15,35.2,10,21.0,0.42857142857142855,0.19047619047619047,-13.20441853929556,0.4827586206896552,72,0.1111111111111111,0.05555555555555555,0.05413184387466209,0.4305555555555556,20.0,15,1.3333333333333333
2018_01_HOU_NE,2018,1,2018-09-09,REG,NE,HOU,27.0,20.0,1,72,0.5694444444444444,7.0823723723008705,,0.1111111111111111,0.05555555555555555,8,0.05413184387466209,0.4305555555555556,30.46153846153846,26,36.54545454545455,11,33.0,0.6363636363636364,0.030303030303030304,6.738994824754743,0.6176470588235294,70,0.1,0.02857142857142857,-0.135736443946728,0.4,27.0,13,2.076923076923077
2018_01_JAX_NYG,2018,1,2018-09-09,REG,JAX,NYG,20.0,15.0,0,59,0.559322033898305,1.2581540215178961,,0.0847457627118644,0.05084745762711865,5,-0.000961653718897804,0.4067796610169492,31.833333333333332,36,39.111111111111114,18,43.0,0.5581395348837209,0.0,0.1393933841704647,0.5581395348837209,63,0.06349206349206349,0.047619047619047616,-0.2295736128924999,0.2857142857142857,13.0,13,1.0
2018_01_JAX_NYG,2018,1,2018-09-09,REG,NYG,JAX,15.0,20.0,1,63,0.6190476190476191,-3.782712418651867,,0.06349206349206349,0.047619047619047616,4,-0.2295736128924999,0.2857142857142857,31.821428571428573,28,37.0,13,36.0,0.5555555555555556,0.08333333333333333,-5.018943443573936,0.5952380952380952,59,0.0847457627118644,0.05084745762711865,-0.000961653718897804,0.4067796610169492,15.0,12,1.25
2018_01_KC_LAC,2018,1,2018-09-09,REG,KC,LAC,38.0,28.0,0,55,0.509090909090909,2.063732671489519,,0.14545454545454545,0.12727272727272726,8,0.2320767193702703,0.43636363636363634,30.24,25,37.42857142857143,14,30.0,0.5,0.0,-0.6107050771507109,0.5151515151515151,77,0.15584415584415584,0.1038961038961039,0.3098687078088459,0.5714285714285714,31.0,11,2.8181818181818183
2018_01_KC_LAC,2018,1,2018-09-09,REG,LAC,KC,28.0,38.0,1,77,0.7012987012987013,5.397503344954964,,0.15584415584415584,0.1038961038961039,12,0.3098687078088459,0.5714285714285714,30.2,20,37.72727272727273,11,23.0,0.4782608695652174,0.0,-0.809765056261029,0.5365853658536586,55,0.14545454545454545,0.12727272727272726,0.2320767193702703,0.43636363636363634,28.0,11,2.5454545454545454
2018_01_PIT_CLE,2018,1,2018-09-09,REG,PIT,CLE,21.0,21.0,0,79,0.569620253164557,2.8111186090126368,,0.11392405063291139,0.06329113924050633,9,-0.1495155501092445,0.4177215189873418,34.09090909090909,22,41.0,9,30.0,0.6333333333333333,0.06666666666666667,9.644145244711156,0.6451612903225806,84,0.10714285714285714,0.05952380952380952,-0.10856969852554155,0.32142857142857145,21.0,19,1.105263157894737
2018_01_PIT_CLE,2018,1,2018-09-09,REG,CLE,PIT,21.0,21.0,1,84,0.5476190476190477,-11.681977490613107,,0.10714285714285714,0.05952380952380952,9,-0.10856969852554155,0.32142857142857145,31.4,35,35.12,25,45.0,0.37777777777777777,0.022222222222222223,-21.173407387447874,0.37777777777777777,79,0.11392405063291139,0.06329113924050633,-0.1495155501092445,0.4177215189873418,21.0,19,1.105263157894737
2018_01_SEA_DEN,2018,1,2018-09-09,REG,SEA,DEN,24.0,27.0,0,55,0.7090909090909091,4.961187670832258,,0.10909090909090909,0.09090909090909091,6,-0.08167208950699288,0.38181818181818183,29.714285714285715,28,36.18181818181818,11,39.0,0.6666666666666666,0.0,3.969343969902933,0.6904761904761905,72,0.1527777777777778,0.09722222222222222,-0.04352970687692571,0.5,24.0,15,1.6
2018_01_SEA_DEN,2018,1,2018-09-09,REG,DEN,SEA,27.0,24.0,1,72,0.5555555555555556,2.9311268137050175,,0.1527777777777778,0.09722222222222222,11,-0.04352970687692571,0.5,31.725,40,38.25,20,51.0,0.5882352941176471,0.0784313725490196,5.988631461665384,0.5882352941176471,55,0.10909090909090909,0.09090909090909091,-0.08167208950699288,0.38181818181818183,27.0,14,1.9285714285714286
2018_01_SF_MIN,2018,1,2018-09-09,REG,SF,MIN,16.0,24.0,0,61,0.5901639344262295,-4.6460203103766,,0.13114754098360656,0.06557377049180328,8,-0.30937847232867727,0.36065573770491804,30.954545454545453,22,38.166666666666664,12,28.0,0.4642857142857143,0.03571428571428571,-10.776619383080341,0.5,71,0.056338028169014086,0.028169014084507043,-0.06591083122977068,0.3380281690140845,16.0,12,1.3333333333333333
2018_01_SF_MIN,2018,1,2018-09-09,REG,MIN,SF,24.0,16.0,1,71,0.5492957746478874,2.588255122670472,,0.056338028169014086,0.028169014084507043,4,-0.06591083122977068,0.3380281690140845,36.30434782608695,23,38.0,12,30.0,0.5333333333333333,0.03333333333333333,0.2379585224829971,0.6410256410256411,61,0.13114754098360656,0.06557377049180328,-0.30937847232867727,0.36065573770491804,17.0,12,1.4166666666666667
2018_01_TB_NO,2018,1,2018-09-09,REG,TB,NO,48.0,40.0,0,57,0.47368421052631576,0.9466417216274983,,0.19298245614035087,0.15789473684210525,11,0.5277511763949932,0.5087719298245614,33.0,29,38.714285714285715,14,34.0,0.5588235294117647,0.0,7.16524588114659,0.53125,61,0.11475409836065574,0.09836065573770492,0.2826712606837553,0.6229508196721312,41.0,11,3.727272727272727
2018_01_TB_NO,2018,1,2018-09-09,REG,NO,TB,40.0,48.0,1,61,0.7704918032786885,15.150342610122966,,0.11475409836065574,0.09836065573770492,7,0.2826712606837553,0.6229508196721312,34.36842105263158,19,36.57142857142857,7,24.0,0.625,0.0,11.059370604450258,0.6153846153846154,57,0.19298245614035087,0.15789473684210525,0.5277511763949932,0.5087719298245614,40.0,11,3.6363636363636362
2018_01_TEN_MIA,2018,1,2018-09-09,REG,TEN,MIA,20.0,27.0,0,67,0.5671641791044776,-11.432783826535818,,0.029850746268656716,0.029850746268656716,2,-0.2936413487063636,0.3582089552238806,36.758620689655174,29,39.94444444444444,18,37.0,0.4864864864864865,0.13513513513513514,-10.968505991035958,0.4418604651162791,56,0.10714285714285714,0.05357142857142857,-0.013751811059274203,0.4642857142857143,14.0,12,1.1666666666666667
2018_01_TEN_MIA,2018,1,2018-09-09,REG,MIA,TEN,27.0,20.0,1,56,0.5178571428571429,3.6802934935336276,,0.10714285714285714,0.05357142857142857,6,-0.013751811059274203,0.4642857142857143,33.2,35,37.4,20,42.0,0.47619047619047616,0.38095238095238093,-1.3194752867792618,0.4878048780487805,67,0.029850746268656716,0.029850746268656716,-0.2936413487063636,0.3582089552238806,21.0,13,1.6153846153846154
2018_01_WAS_ARI,2018,1,2018-09-09,REG,WAS,ARI,24.0,6.0,0,73,0.4383561643835616,-4.120303029171259,,0.136986301369863,0.0410958904109589,10,0.2467900164895737,0.4794520547945205,36.13793103448276,29,38.333333333333336,21,33.0,0.3333333333333333,0.030303030303030304,-18.111051946557417,0.38461538461538464,51,0.0784313725490196,0.0392156862745098,-0.1600141758803144,0.35294117647058826,24.0,10,2.4
2018_01_WAS_ARI,2018,1,2018-09-09,REG,ARI,WAS,6.0,24.0,1,51,0.7254901960784313,1.7053130013342832,,0.0784313725490196,0.0392156862745098,4,-0.1600141758803144,0.35294117647058826,37.125,8,42.0,5,10.0,0.5,0.0,-7.716490339519048,0.5,73,0.136986301369863,0.0410958904109589,0.2467900164895737,0.4794520547945205,6.0,10,0.6
2018_01_LA_OAK,2018,1,2018-09-10,REG,LA,LV,33.0,13.0,0,59,0.576271186440678,9.096171930873536,,0.13559322033898305,0.06779661016949153,8,0.13307428732833446,0.4576271186440678,31.482758620689655,29,36.8235294117647,17,37.0,0.5135135135135135,0.16216216216216217,-4.117933965638622,0.5135135135135135,63,0.09523809523809523,0.06349206349206349,-0.08435633572655446,0.4444444444444444,26.0,10,2.6
2018_01_LA_OAK,2018,1,2018-09-10,REG,LV,LA,13.0,33.0,1,63,0.6349206349206349,-1.8352435105528178,,0.09523809523809523,0.06349206349206349,6,-0.08435633572655446,0.4444444444444444,35.666666666666664,30,42.75,16,39.0,0.5128205128205128,0.07692307692307693,-6.021818206736626,0.5957446808510638,59,0.13559322033898305,0.06779661016949153,0.13307428732833446,0.4576271186440678,13.0,11,1.1818181818181819
2018_01_NYJ_DET,2018,1,2018-09-10,REG,NYJ,DET,48.0,17.0,0,54,0.42592592592592593,-6.961579550584766,,0.14814814814814814,0.07407407407407407,8,0.1691452766706685,0.42592592592592593,37.6,30,41.5,14,37.0,0.5135135135135135,0.0,-3.4144614200492045,0.5263157894736842,66,0.07575757575757576,0.07575757575757576,-0.33204395509982526,0.42424242424242425,34.0,12,2.8333333333333335
